UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Email,Social_Media_Handle,Province
807987,Carter Creager,male,black,22,Young Adult,18–24,Carter35@mailxyzcom,@Carter3,Northern Cape
807988,None None,None,None,0,Child,Under 18,Bess61@yahoocom,None,None
807989,None None,None,None,0,Child,Under 18,Rebecka203@mailcom,None,None
807990,None None,None,None,0,Child,Under 18,Roxana281@yahoocom,None,None
807991,None None,None,None,0,Child,Under 18,Rebekah192@gmailcom,None,None
807992,Raymundo Sytsma,male,black,35,Adult,35–44,Raymundo433@mailcom,@Raymundo43,Western Cape
807993,None None,None,None,0,Child,Under 18,Shelley435@mailxyzcom,None,None
807994,Randy Deblois,male,black,27,Young Adult,25–34,Randy395@mailxyzcom,@Randy39,Mpumalanga
807995,None None,None,None,0,Child,Under 18,Alecia362@gmailcom,None,None
807996,None None,None,None,0,Child,Under 18,Iva291@yahoocom,None,None
807997,Chas Marek,male,None,25,Young Adult,25–34,Chas354@abcmailcom,@Chas35,Free State
807998,Bess Jacox,female,white,25,Young Adult,25–34,Bess54@abcmailcom,@Bess5,Gauteng
807999,None None,None,None,0,Child,Under 18,Dia252@gmailcom,None,None
808000,None None,None,None,0,Child,Under 18,Lillian203@mailcom,None,None
808001,Hugh Hier,male,black,25,Young Adult,25–34,Hugh15@mailxyzcom,@Hugh1,Kwazulu Natal
808002,None None,None,None,0,Child,Under 18,Trudie342@gmailcom,None,None
808003,Romeo Langenfeld,male,white,17,Teen,Under 18,Romeo375@mailxyzcom,@Romeo37,Gauteng
808004,None None,None,None,0,Child,Under 18,Lillie373@mailcom,None,None
808005,None None,None,None,0,Child,Under 18,Rebekah333@mailcom,None,None
808006,Bret Restivo,male,white,16,Teen,Under 18,Bret314@abcmailcom,@Bret31,Eastern Cape
808007,None None,None,None,0,Child,Under 18,Lillian113@mailcom,None,None
808008,Royal Mina,male,black,22,Young Adult,18–24,Royal175@mailxyzcom,@Royal17,Gauteng
808009,None None,None,None,0,Child,Under 18,Luann441@yahoocom,None,None
808010,Efren Luthy,male,other,25,Young Adult,25–34,Efren135@mailxyzcom,@Efren13,Kwazulu Natal
808011,None None,None,None,0,Child,Under 18,Adela302@gmailcom,None,None
808012,Romeo Hier,male,coloured,27,Young Adult,25–34,Romeo373@mailcom,@Romeo37,Western Cape
808013,Filiberto Condie,male,black,22,Young Adult,18–24,Filiberto41@yahoocom,@Filiberto4,Gauteng
808014,None None,None,None,0,Child,Under 18,Earline11@yahoocom,None,None
808015,Lillian Borelli,female,black,23,Young Adult,18–24,Lillian461@yahoocom,@Lillian46,Kwazulu Natal
808016,Wilburn Borelli,male,white,44,Adult,35–44,Wilburn301@yahoocom,@Wilburn30,Western Cape
808017,None None,None,None,0,Child,Under 18,Luanna491@yahoocom,None,None
808018,None None,None,None,0,Child,Under 18,Seema163@mailcom,None,None
808019,None None,None,None,0,Child,Under 18,Nakita261@yahoocom,None,None
808020,None None,None,None,0,Child,Under 18,Emilie392@gmailcom,None,None
808021,None None,None,None,0,Child,Under 18,Trudie324@abcmailcom,None,None
808022,None None,None,None,0,Child,Under 18,Rebecka313@mailcom,None,None
808023,None None,None,None,0,Child,Under 18,Winona264@abcmailcom,None,None
808024,None None,None,None,0,Child,Under 18,Emilie392@gmailcom,None,None
808025,Carter Hoadley,male,black,41,Adult,35–44,Carter32@gmailcom,@Carter3,Mpumalanga
808026,None None,None,None,0,Child,Under 18,Dia91@yahoocom,None,None
808027,Lillie Langenfeld,female,black,28,Young Adult,25–34,Lillie284@abcmailcom,@Lillie28,Gauteng
808028,None None,None,None,0,Child,Under 18,Lillie494@abcmailcom,None,None
808029,None None,None,None,0,Child,Under 18,Eula121@yahoocom,None,None
808030,None None,None,None,0,Child,Under 18,Teresia362@gmailcom,None,None
808031,None None,None,None,0,Child,Under 18,Luann304@abcmailcom,None,None
808032,None None,None,None,0,Child,Under 18,Blanca302@gmailcom,None,None
808033,Jacinto Hoadley,male,white,31,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Gauteng
808034,None None,None,None,0,Child,Under 18,Cordie65@mailxyzcom,None,None
808035,None None,None,None,0,Child,Under 18,Mellie404@abcmailcom,None,None
808036,Robby Vital,male,black,24,Young Adult,18–24,Robby164@abcmailcom,@Robby16,Kwazulu Natal
808037,None None,None,None,0,Child,Under 18,Cordie351@yahoocom,None,Kwazulu Natal
808038,None None,None,None,0,Child,Under 18,Nubia493@mailcom,None,None
808039,None None,None,None,0,Child,Under 18,Teresia45@mailxyzcom,None,None
808040,None None,None,None,0,Child,Under 18,Loris444@abcmailcom,None,None
808041,None None,None,None,0,Child,Under 18,Gretta363@mailcom,None,None
808042,None None,None,None,0,Child,Under 18,Reagan453@mailcom,None,None
808043,None None,None,None,0,Child,Under 18,Rebekah443@mailcom,None,None
808044,Luanna Hoadley,female,black,25,Young Adult,25–34,Luanna175@mailxyzcom,@Luanna17,Western Cape
808045,Mellie Creager,female,black,9,Child,Under 18,Mellie154@abcmailcom,@Mellie15,Mpumalanga
808046,None None,None,None,0,Child,Under 18,Meghann294@abcmailcom,None,None
808047,None None,None,None,0,Child,Under 18,Sharri491@yahoocom,None,None
808048,None None,None,None,0,Child,Under 18,Mellie163@mailcom,None,None
808049,Cody Slane,male,black,37,Adult,35–44,Cody121@yahoocom,@Cody12,North West
808050,Abel Beville,male,black,50,Adult,45–54,Abel183@mailcom,@Abel18,Mpumalanga
808051,None None,None,None,0,Child,Under 18,Torrie92@gmailcom,None,None
808052,None None,None,None,0,Child,Under 18,Iva273@mailcom,None,None
808053,Bernardo Pool,male,black,28,Young Adult,25–34,Bernardo322@gmailcom,@Bernardo32,Mpumalanga
808054,None None,None,None,0,Child,Under 18,Dia161@yahoocom,None,None
808055,None None,None,None,0,Child,Under 18,Epifania401@yahoocom,None,None
808056,None None,None,None,0,Child,Under 18,Tiffani185@mailxyzcom,None,None
808057,None None,None,None,0,Child,Under 18,Desirae283@mailcom,None,None
808058,None None,None,None,0,Child,Under 18,Sharri141@yahoocom,None,None
808059,Stefan Woolard,male,coloured,25,Young Adult,25–34,Stefan463@mailcom,@Stefan46,North West
808060,None None,None,None,0,Child,Under 18,Anette362@gmailcom,None,None
808061,Seema Fudge,female,black,30,Young Adult,25–34,Seema234@abcmailcom,@Seema23,Gauteng
808062,None None,None,None,0,Child,Under 18,Luanna485@mailxyzcom,None,None
808063,None None,None,None,0,Child,Under 18,Iva344@abcmailcom,None,None
808064,None None,None,None,0,Child,Under 18,Felipa292@gmailcom,None,None
808065,None None,None,None,0,Child,Under 18,Emilie414@abcmailcom,None,None
808066,Garry Martello,male,black,27,Young Adult,25–34,Garry285@mailxyzcom,@Garry28,Mpumalanga
808067,None None,None,None,0,Child,Under 18,Nubia181@yahoocom,None,None
808068,None None,None,None,0,Child,Under 18,Luanna472@gmailcom,None,None
808069,None None,None,None,0,Child,Under 18,Shelley455@mailxyzcom,None,None
808070,None None,None,None,0,Child,Under 18,Roxana114@abcmailcom,None,None
808071,None None,None,None,0,Child,Under 18,Roxane344@abcmailcom,None,None
808072,None None,None,None,0,Child,Under 18,Nakita193@mailcom,None,None
808073,Art Marek,male,black,28,Young Adult,25–34,Art405@mailxyzcom,@Art40,Gauteng
808074,Wilton Creager,male,black,31,Young Adult,25–34,Wilton413@mailcom,@Wilton41,Limpopo
808075,Filiberto Shkreli,male,black,34,Young Adult,25–34,Filiberto45@mailxyzcom,@Filiberto4,Mpumalanga
808076,None None,None,None,0,Child,Under 18,Krysta221@yahoocom,None,None
808077,None None,None,None,0,Child,Under 18,Minerva53@mailcom,None,None
808078,None None,None,None,0,Child,Under 18,Anette24@abcmailcom,None,None
808079,None None,None,None,0,Child,Under 18,Roxane505@mailxyzcom,None,None
808080,None None,None,None,0,Child,Under 18,Cordie483@mailcom,None,None
808081,None None,None,None,0,Child,Under 18,Yolonda471@yahoocom,None,None
808082,Claud Sytsma,male,black,30,Young Adult,25–34,Claud345@mailxyzcom,@Claud34,Gauteng
808083,Bernardo Wigfall,male,coloured,21,Young Adult,18–24,Bernardo322@gmailcom,@Bernardo32,Gauteng
808084,None None,None,None,0,Child,Under 18,Mellie382@gmailcom,None,None
808085,None None,None,None,0,Child,Under 18,Cordie185@mailxyzcom,None,None
808086,Valentine Caves,male,black,33,Young Adult,25–34,Valentine472@gmailcom,@Valentine47,Kwazulu Natal
808087,None None,None,None,0,Child,Under 18,Meghann433@mailcom,None,None
808088,None None,None,None,0,Child,Under 18,Dia101@yahoocom,None,None
808089,Garry Caves,male,black,27,Young Adult,25–34,Garry283@mailcom,@Garry28,Limpopo
808090,None None,None,None,0,Child,Under 18,Iva24@abcmailcom,None,None
808091,None None,None,None,0,Child,Under 18,Tiffani292@gmailcom,None,None
808092,Brendan Woolard,male,indian_asian,28,Young Adult,25–34,Brendan452@gmailcom,@Brendan45,Kwazulu Natal
808093,None None,None,None,0,Child,Under 18,Luanna423@mailcom,None,None
808094,None None,None,None,0,Child,Under 18,Loris324@abcmailcom,None,None
808095,Wilburn Roquemore,male,black,62,Senior,55–64,Wilburn305@mailxyzcom,@Wilburn30,Kwazulu Natal
808096,None None,None,None,0,Child,Under 18,Krysta241@yahoocom,None,None
808097,None None,None,None,0,Child,Under 18,Lillian381@yahoocom,None,None
808098,None None,None,None,0,Child,Under 18,Felipa443@mailcom,None,None
808099,None None,None,None,0,Child,Under 18,Felipa62@gmailcom,None,None
808100,None None,None,None,0,Child,Under 18,Felipa483@mailcom,None,None
808101,None None,None,None,0,Child,Under 18,Dia455@mailxyzcom,None,None
808102,Shane Restivo,male,other,29,Young Adult,25–34,Shane23@mailcom,@Shane2,Kwazulu Natal
808103,Samuel Mccollum,male,indian_asian,27,Young Adult,25–34,Samuel261@yahoocom,@Samuel26,Eastern Cape
808104,None None,None,None,0,Child,Under 18,Mellie231@yahoocom,None,None
808105,None None,None,None,0,Child,Under 18,Mellie151@yahoocom,None,None
808106,None None,None,None,0,Child,Under 18,Roxane504@abcmailcom,None,None
808107,None None,None,None,0,Child,Under 18,Iva184@abcmailcom,None,None
808108,None None,None,None,0,Child,Under 18,Briana65@mailxyzcom,None,None
808109,None None,None,None,0,Child,Under 18,Yolonda423@mailcom,None,None
808110,None None,None,None,0,Child,Under 18,Katharina335@mailxyzcom,None,None
808111,Eli Paradis,male,black,24,Young Adult,18–24,Eli293@mailcom,@Eli29,Gauteng
808112,None None,None,None,0,Child,Under 18,Irmgard203@mailcom,None,None
808113,None None,None,None,0,Child,Under 18,Gretta412@gmailcom,None,None
808114,None None,None,None,0,Child,Under 18,Meghann215@mailxyzcom,None,None
808115,Randy Pool,male,black,42,Adult,35–44,Randy393@mailcom,@Randy39,Western Cape
808116,None None,None,None,0,Child,Under 18,Carlota154@abcmailcom,None,None
808117,None None,None,None,0,Child,Under 18,Blanca421@yahoocom,None,None
808118,None None,None,None,0,Child,Under 18,Torrie362@gmailcom,None,None
808119,Shane Caves,male,black,29,Young Adult,25–34,Shane24@abcmailcom,@Shane2,Gauteng
808120,None None,None,None,0,Child,Under 18,Earline175@mailxyzcom,None,None
808121,None None,None,None,0,Child,Under 18,Seema453@mailcom,None,None
808122,None None,None,None,0,Child,Under 18,Yolonda413@mailcom,None,None
808123,None None,None,None,0,Child,Under 18,Briana323@mailcom,None,None
808124,Bess Jacox,female,black,29,Young Adult,25–34,Bess162@gmailcom,@Bess16,Eastern Cape
808125,None None,None,None,0,Child,Under 18,Emilie411@yahoocom,None,None
808126,Stephen Biggers,male,other,49,Adult,45–54,Stephen152@gmailcom,@Stephen15,Western Cape
808127,Filiberto Mcculloch,male,black,43,Adult,35–44,Filiberto45@mailxyzcom,@Filiberto4,Gauteng
808128,None None,None,None,0,Child,Under 18,Desirae434@abcmailcom,None,None
808129,None None,None,None,0,Child,Under 18,Malika45@mailxyzcom,None,None
808130,None None,None,None,0,Child,Under 18,Blanca373@mailcom,None,None
808131,None None,None,None,0,Child,Under 18,Epifania164@abcmailcom,None,None
808132,Dia Arrieta,female,black,31,Young Adult,25–34,Dia75@mailxyzcom,@Dia7,Gauteng
808133,None None,None,None,0,Child,Under 18,Roxana222@gmailcom,None,None
808134,None None,None,None,0,Child,Under 18,Rebekah53@mailcom,None,None
808135,None None,None,None,0,Child,Under 18,Trudie373@mailcom,None,None
808136,None None,None,None,0,Child,Under 18,Bess95@mailxyzcom,None,None
808137,Efren Vital,male,black,27,Young Adult,25–34,Efren132@gmailcom,@Efren13,Limpopo
808138,Lloyd Beville,male,black,50,Adult,45–54,Lloyd73@mailcom,@Lloyd7,Gauteng
808139,None None,None,None,0,Child,Under 18,Irmgard444@abcmailcom,None,None
808140,None None,None,None,0,Child,Under 18,Nakita432@gmailcom,None,None
808141,None None,None,None,0,Child,Under 18,Iva454@abcmailcom,None,None
808142,Winona Wigfall,female,black,24,Young Adult,18–24,Winona61@yahoocom,@Winona6,Mpumalanga
808143,Valentine Mina,male,coloured,26,Young Adult,25–34,Valentine473@mailcom,@Valentine47,North West
808144,None None,None,None,0,Child,Under 18,Nubia145@mailxyzcom,None,None
808145,None None,None,None,0,Child,Under 18,Rebekah182@gmailcom,None,None
808146,Abel Mcclaine,male,black,24,Young Adult,18–24,Abel181@yahoocom,@Abel18,Gauteng
808147,Bernardo Mcculloch,male,black,45,Adult,45–54,Bernardo322@gmailcom,@Bernardo32,North West
808148,Stephen Langenfeld,male,black,29,Young Adult,25–34,Stephen154@abcmailcom,@Stephen15,Limpopo
808149,None None,None,None,0,Child,Under 18,Teresia172@gmailcom,None,None
808150,None None,None,None,0,Child,Under 18,Winona171@yahoocom,None,None
808151,None None,None,None,0,Child,Under 18,Dia433@mailcom,None,None
808152,Cory Pilot,male,black,30,Young Adult,25–34,Cory105@mailxyzcom,@Cory10,Kwazulu Natal
808153,None None,None,None,0,Child,Under 18,Briana183@mailcom,None,None
808154,None None,None,None,0,Child,Under 18,Torrie182@gmailcom,None,None
808155,None None,None,None,0,Child,Under 18,Iva492@gmailcom,None,None
808156,None None,None,None,0,Child,Under 18,Williemae301@yahoocom,None,None
808157,None None,None,None,0,Child,Under 18,Trudie402@gmailcom,None,None
808158,None None,None,None,0,Child,Under 18,Roxana433@mailcom,None,None
808159,None None,None,None,0,Child,Under 18,Emilie352@gmailcom,None,None
808160,None None,None,None,0,Child,Under 18,Alecia325@mailxyzcom,None,None
808161,None None,None,None,0,Child,Under 18,Seema504@abcmailcom,None,None
808162,None None,None,None,0,Child,Under 18,Sharri473@mailcom,None,None
808163,None None,None,None,0,Child,Under 18,Seema214@abcmailcom,None,None
808164,Randy Pilot,male,indian_asian,29,Young Adult,25–34,Randy391@yahoocom,@Randy39,Limpopo
808165,Wilburn Gettys,male,black,32,Young Adult,25–34,Wilburn305@mailxyzcom,@Wilburn30,Eastern Cape
808166,Kip Zweifel,male,black,45,Adult,45–54,Kip144@abcmailcom,@Kip14,Gauteng
808167,None None,None,None,0,Child,Under 18,Irmgard453@mailcom,None,None
808168,Eli Mcclaine,male,black,42,Adult,35–44,Eli292@gmailcom,@Eli29,Gauteng
808169,None None,None,None,0,Child,Under 18,Sharri373@mailcom,None,None
808170,Nubia Sytsma,female,black,42,Adult,35–44,Nubia381@yahoocom,@Nubia38,Eastern Cape
808171,None None,None,None,0,Child,Under 18,Tiffani215@mailxyzcom,None,None
808172,None None,None,None,0,Child,Under 18,Desirae65@mailxyzcom,None,None
808173,None None,None,None,0,Child,Under 18,Roxane93@mailcom,None,None
808174,None None,None,None,0,Child,Under 18,Irmgard492@gmailcom,None,None
808175,Shane Condie,male,black,21,Young Adult,18–24,Shane22@gmailcom,@Shane2,Mpumalanga
808176,None None,None,None,0,Child,Under 18,Cordie471@yahoocom,None,None
808177,None None,None,None,0,Child,Under 18,Meghann424@abcmailcom,None,None
808178,None None,None,None,0,Child,Under 18,Lesli463@mailcom,None,None
808179,Romeo Nicholls,male,indian_asian,44,Adult,35–44,Romeo373@mailcom,@Romeo37,Western Cape
808180,None None,None,None,0,Child,Under 18,Shandra53@mailcom,None,None
808181,None None,None,None,0,Child,Under 18,Reagan465@mailxyzcom,None,None
808182,Charlie Mcculloch,male,black,28,Young Adult,25–34,Charlie363@mailcom,@Charlie36,Mpumalanga
808183,Yong Bilyeu,male,indian_asian,23,Young Adult,18–24,Yong482@gmailcom,@Yong48,Kwazulu Natal
808184,Carlota Tancredi,female,black,26,Young Adult,25–34,Carlota81@yahoocom,@Carlota8,Kwazulu Natal
808185,Cory Biggers,male,black,25,Young Adult,25–34,Cory102@gmailcom,@Cory10,Gauteng
808186,Abel Nicholls,male,black,26,Young Adult,25–34,Abel184@abcmailcom,@Abel18,Gauteng
808187,None None,None,None,0,Child,Under 18,Winona101@yahoocom,None,None
808188,None None,None,None,0,Child,Under 18,Dia62@gmailcom,None,None
808189,None None,None,None,0,Child,Under 18,Desirae321@yahoocom,None,None
808190,Rebekah Paradis,female,black,17,Teen,Under 18,Rebekah173@mailcom,@Rebekah17,Gauteng
808191,None None,None,None,0,Child,Under 18,Felipa205@mailxyzcom,None,None
808192,None None,None,None,0,Child,Under 18,Torrie251@yahoocom,None,None
808193,None None,None,None,0,Child,Under 18,Malika482@gmailcom,None,None
808194,Yong Roquemore,male,black,24,Young Adult,18–24,Yong483@mailcom,@Yong48,Gauteng
808195,None None,None,None,0,Child,Under 18,Alecia183@mailcom,None,None
808196,None None,None,None,0,Child,Under 18,Shelley183@mailcom,None,None
808197,None None,None,None,0,Child,Under 18,Zetta141@yahoocom,None,None
808198,None None,None,None,0,Child,Under 18,Minerva73@mailcom,None,None
808199,Shelley Reisinger,female,black,25,Young Adult,25–34,Shelley165@mailxyzcom,@Shelley16,Gauteng
808200,None None,None,None,0,Child,Under 18,Zetta65@mailxyzcom,None,None
808201,None None,None,None,0,Child,Under 18,Krysta294@abcmailcom,None,None
808202,Cory Paradis,male,coloured,23,Young Adult,18–24,Cory103@mailcom,@Cory10,Northern Cape
808203,Haywood Bilyeu,male,coloured,28,Young Adult,25–34,Haywood94@abcmailcom,@Haywood9,Eastern Cape
808204,None None,None,None,0,Child,Under 18,Malika244@abcmailcom,None,None
808205,None None,None,None,0,Child,Under 18,Emilie261@yahoocom,None,None
808206,None None,None,None,0,Child,Under 18,Rebekah483@mailcom,None,None
808207,Williemae Holt,female,white,18,Young Adult,18–24,Williemae83@mailcom,@Williemae8,Gauteng
808208,Abel Mosser,male,black,42,Adult,35–44,Abel184@abcmailcom,@Abel18,Gauteng
808209,None None,None,None,0,Child,Under 18,Lillie55@mailxyzcom,None,None
808210,Garry Fudge,male,black,25,Young Adult,25–34,Garry285@mailxyzcom,@Garry28,Limpopo
808211,Abel Jacox,male,black,26,Young Adult,25–34,Abel182@gmailcom,@Abel18,Limpopo
808212,None None,None,None,0,Child,Under 18,Roxane53@mailcom,None,None
808213,None None,None,None,0,Child,Under 18,Nakita142@gmailcom,None,None
808214,None None,None,None,0,Child,Under 18,Torrie434@abcmailcom,None,None
808215,None None,None,None,0,Child,Under 18,Anette491@yahoocom,None,None
808236,None None,None,None,0,Child,Under 18,Alissa194@abcmailcom,None,None
808282,Samuel Slane,male,black,31,Young Adult,25–34,Samuel265@mailxyzcom,@Samuel26,Gauteng
808350,Wilburn Beville,male,black,38,Adult,35–44,Wilburn304@abcmailcom,@Wilburn30,Gauteng
808396,Hugh Wigfall,male,indian_asian,31,Young Adult,25–34,Hugh13@mailcom,@Hugh1,Kwazulu Natal
808402,None None,None,None,0,Child,Under 18,Malika235@mailxyzcom,None,None
808410,Cordie Singer,female,white,24,Young Adult,18–24,Cordie135@mailxyzcom,@Cordie13,Western Cape
808448,Garry Hoadley,male,indian_asian,35,Adult,35–44,Garry281@yahoocom,@Garry28,Gauteng
808456,Dee Borelli,male,white,25,Young Adult,25–34,Dee213@mailcom,@Dee21,Free State
808521,None None,None,None,0,Child,Under 18,Blanca272@gmailcom,None,None
808542,Torrie Mcclaine,female,black,24,Young Adult,18–24,Torrie72@gmailcom,@Torrie7,Mpumalanga
808587,Wilburn Condie,male,indian_asian,17,Teen,Under 18,Wilburn302@gmailcom,@Wilburn30,Limpopo
808594,Lane Pascarella,male,indian_asian,42,Adult,35–44,Lane112@gmailcom,@Lane11,Limpopo
808626,Lane Vital,male,indian_asian,39,Adult,35–44,Lane115@mailxyzcom,@Lane11,Eastern Cape
808634,Randy Fudge,male,white,26,Young Adult,25–34,Randy393@mailcom,@Randy39,Gauteng
808640,Abel Sytsma,male,indian_asian,40,Adult,35–44,Abel184@abcmailcom,@Abel18,Gauteng
808657,Stephen Styer,male,white,21,Young Adult,18–24,Stephen152@gmailcom,@Stephen15,Mpumalanga
808658,Loyd Borelli,male,indian_asian,31,Young Adult,25–34,Loyd493@mailcom,@Loyd49,Limpopo
808712,Royal Luthy,male,black,35,Adult,35–44,Royal175@mailxyzcom,@Royal17,Kwazulu Natal
808721,Hugh Luthy,male,black,22,Young Adult,18–24,Hugh11@yahoocom,@Hugh1,Gauteng
808754,Charlie Styer,male,white,40,Adult,35–44,Charlie362@gmailcom,@Charlie36,Gauteng
808785,Claud Biggers,male,white,29,Young Adult,25–34,Claud342@gmailcom,@Claud34,Gauteng
808826,None None,None,None,0,Child,Under 18,Nakita493@mailcom,None,None
