UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Email,Social_Media_Handle,Province,Channel2,RecordDate2,Duration2,Hours,Minutes,Seconds,Record_Date,Record_Time,Month_Name,DayOfWeek,Day_Type,Time_Category,Activity_Status
2368852,Filiberto Slane,male,black,35,Adult,35–44,Filiberto43@mailcom,@Filiberto4,Mpumalanga,E! Entertainment,2016/03/07 17:34,2025-09-15 00:03:48,0,3,48,2016-03-07,2025-09-21 17:34:00,March,Monday,Weekday,Evening,Active
2368852,Filiberto Slane,male,black,35,Adult,35–44,Filiberto43@mailcom,@Filiberto4,Mpumalanga,SawSee,2016/03/10 10:32,2025-09-15 00:09:58,0,9,58,2016-03-10,2025-09-21 10:32:00,March,Thursday,Weekday,Morning,Active
869202,Eula Mccown,female,None,36,Adult,35–44,Eula111@yahoocom,@Eula11,Mpumalanga,CNN,2016/03/13 06:28,2025-09-15 00:00:00,0,0,0,2016-03-13,2025-09-21 06:28:00,March,Sunday,Weekend,Morning,Active
832036,Robby Borelli,male,black,46,Adult,45–54,Robby163@mailcom,@Robby16,Mpumalanga,Boomerang,2016/01/28 16:35,2025-09-15 00:11:08,0,11,8,2016-01-28,2025-09-21 16:35:00,January,Thursday,Weekday,Afternoon,Active
788945,Dion Marek,male,black,33,Young Adult,25–34,Dion335@mailxyzcom,@Dion33,Free State,Africa Magic,2016/02/14 01:31,2025-09-15 00:01:01,0,1,1,2016-02-14,2025-09-21 01:31:00,February,Sunday,Weekend,Night,Active
809249,Raymundo Mastrangelo,male,black,38,Adult,35–44,Raymundo435@mailxyzcom,@Raymundo43,Kwazulu Natal,Channel O,2016/02/20 17:17,2025-09-15 00:12:15,0,12,15,2016-02-20,2025-09-21 17:17:00,February,Saturday,Weekend,Evening,Active
809249,Raymundo Mastrangelo,male,black,38,Adult,35–44,Raymundo435@mailxyzcom,@Raymundo43,Kwazulu Natal,Channel O,2016/02/17 05:48,2025-09-15 00:01:30,0,1,30,2016-02-17,2025-09-21 05:48:00,February,Wednesday,Weekday,Morning,Active
809249,Raymundo Mastrangelo,male,black,38,Adult,35–44,Raymundo435@mailxyzcom,@Raymundo43,Kwazulu Natal,Africa Magic,2016/02/28 21:15,2025-09-15 00:16:53,0,16,53,2016-02-28,2025-09-21 21:15:00,February,Sunday,Weekend,Night,Active
866478,Hyman Vital,male,white,31,Young Adult,25–34,Hyman85@mailxyzcom,@Hyman8,Western Cape,Supersport Live Events,2016/03/11 16:58,2025-09-15 00:00:44,0,0,44,2016-03-11,2025-09-21 16:58:00,March,Friday,Weekday,Afternoon,Active
793835,Jacinto Restivo,male,white,30,Young Adult,25–34,Jacinto252@gmailcom,@Jacinto25,Free State,M-Net,2016/01/17 23:22,2025-09-15 00:00:12,0,0,12,2016-01-17,2025-09-21 23:22:00,January,Sunday,Weekend,Night,Active
98046,Donald Zweifel,male,black,31,Young Adult,25–34,Donald223@mailcom,@Donald22,Kwazulu Natal,Africa Magic,2016/01/04 20:41,2025-09-15 00:00:14,0,0,14,2016-01-04,2025-09-21 20:41:00,January,Monday,Weekday,Evening,Active
98046,Donald Zweifel,male,black,31,Young Adult,25–34,Donald223@mailcom,@Donald22,Kwazulu Natal,Trace TV,2016/01/07 20:15,2025-09-15 00:06:33,0,6,33,2016-01-07,2025-09-21 20:15:00,January,Thursday,Weekday,Evening,Active
98046,Donald Zweifel,male,black,31,Young Adult,25–34,Donald223@mailcom,@Donald22,Kwazulu Natal,Channel O,2016/01/13 18:36,2025-09-15 00:02:48,0,2,48,2016-01-13,2025-09-21 18:36:00,January,Wednesday,Weekday,Evening,Active
100538,None None,None,None,0,Child,Under 18,Epifania75@mailxyzcom,None,None,Supersport Live Events,2016/03/24 14:25,2025-09-15 01:32:30,1,32,30,2016-03-24,2025-09-21 14:25:00,March,Thursday,Weekday,Afternoon,Active
2368945,Luanna Hoadley,female,coloured,42,Adult,35–44,Luanna501@yahoocom,@Luanna50,Western Cape,ICC Cricket World Cup 2011,2016/02/20 03:54,2025-09-15 00:00:28,0,0,28,2016-02-20,2025-09-21 03:54:00,February,Saturday,Weekend,Night,Active
2368945,Luanna Hoadley,female,coloured,42,Adult,35–44,Luanna501@yahoocom,@Luanna50,Western Cape,ICC Cricket World Cup 2011,2016/03/03 07:04,2025-09-15 02:09:56,2,9,56,2016-03-03,2025-09-21 07:04:00,March,Thursday,Weekday,Morning,Active
1385756,Bess Jacox,female,black,34,Young Adult,25–34,Bess203@mailcom,@Bess20,Western Cape,M-Net,2016/01/17 09:31,2025-09-15 00:03:48,0,3,48,2016-01-17,2025-09-21 09:31:00,January,Sunday,Weekend,Morning,Active
1385756,Bess Jacox,female,black,34,Young Adult,25–34,Bess203@mailcom,@Bess20,Western Cape,SawSee,2016/01/04 23:20,2025-09-15 00:13:15,0,13,15,2016-01-04,2025-09-21 23:20:00,January,Monday,Weekday,Night,Active
530495,Nubia Sytsma,female,black,30,Young Adult,25–34,Nubia405@mailxyzcom,@Nubia40,Gauteng,SawSee,2016/01/09 17:20,2025-09-15 00:00:17,0,0,17,2016-01-09,2025-09-21 17:20:00,January,Saturday,Weekend,Evening,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Africa Magic,2016/02/22 19:17,2025-09-15 00:02:09,0,2,9,2016-02-22,2025-09-21 19:17:00,February,Monday,Weekday,Evening,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Channel O,2016/02/04 08:25,2025-09-15 00:17:21,0,17,21,2016-02-04,2025-09-21 08:25:00,February,Thursday,Weekday,Morning,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,SuperSport Blitz,2016/02/07 13:59,2025-09-15 00:02:20,0,2,20,2016-02-07,2025-09-21 13:59:00,February,Sunday,Weekend,Afternoon,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Africa Magic,2016/02/10 19:42,2025-09-15 00:01:29,0,1,29,2016-02-10,2025-09-21 19:42:00,February,Wednesday,Weekday,Evening,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Boomerang,2016/02/04 12:23,2025-09-15 00:00:51,0,0,51,2016-02-04,2025-09-21 12:23:00,February,Thursday,Weekday,Afternoon,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Africa Magic,2016/02/09 10:58,2025-09-15 00:00:34,0,0,34,2016-02-09,2025-09-21 10:58:00,February,Tuesday,Weekday,Morning,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Supersport Live Events,2016/02/12 11:54,2025-09-15 00:02:58,0,2,58,2016-02-12,2025-09-21 11:54:00,February,Friday,Weekday,Morning,Active
789004,Valentine Pool,male,None,36,Adult,35–44,Valentine472@gmailcom,@Valentine47,Northern Cape,Africa Magic,2016/02/23 12:03,2025-09-15 00:02:03,0,2,3,2016-02-23,2025-09-21 12:03:00,February,Tuesday,Weekday,Afternoon,Active
2216346,Luann Mina,female,coloured,48,Adult,45–54,Luann464@abcmailcom,@Luann46,Western Cape,Boomerang,2016/02/13 20:57,2025-09-15 00:03:24,0,3,24,2016-02-13,2025-09-21 20:57:00,February,Saturday,Weekend,Evening,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,ICC Cricket World Cup 2011,2016/02/24 11:35,2025-09-15 00:03:48,0,3,48,2016-02-24,2025-09-21 11:35:00,February,Wednesday,Weekday,Morning,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,Supersport Live Events,2016/02/16 16:06,2025-09-15 00:22:30,0,22,30,2016-02-16,2025-09-21 16:06:00,February,Tuesday,Weekday,Afternoon,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,Supersport Live Events,2016/01/26 04:46,2025-09-15 00:01:50,0,1,50,2016-01-26,2025-09-21 04:46:00,January,Tuesday,Weekday,Night,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,Supersport Live Events,2016/01/26 04:49,2025-09-15 00:01:44,0,1,44,2016-01-26,2025-09-21 04:49:00,January,Tuesday,Weekday,Night,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,Break in transmission,2016/02/27 15:00,2025-09-15 00:00:15,0,0,15,2016-02-27,2025-09-21 15:00:00,February,Saturday,Weekend,Afternoon,Active
1999889,Emerson Sieren,male,coloured,34,Young Adult,25–34,Emerson241@yahoocom,@Emerson24,Western Cape,Trace TV,2016/02/08 09:53,2025-09-15 00:02:48,0,2,48,2016-02-08,2025-09-21 09:53:00,February,Monday,Weekday,Morning,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,ICC Cricket World Cup 2011,2016/03/11 10:18,2025-09-15 00:10:26,0,10,26,2016-03-11,2025-09-21 10:18:00,March,Friday,Weekday,Morning,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,ICC Cricket World Cup 2011,2016/03/23 08:31,2025-09-15 00:07:32,0,7,32,2016-03-23,2025-09-21 08:31:00,March,Wednesday,Weekday,Morning,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,ICC Cricket World Cup 2011,2016/03/23 08:44,2025-09-15 00:07:50,0,7,50,2016-03-23,2025-09-21 08:44:00,March,Wednesday,Weekday,Morning,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,ICC Cricket World Cup 2011,2016/03/23 12:20,2025-09-15 00:02:02,0,2,2,2016-03-23,2025-09-21 12:20:00,March,Wednesday,Weekday,Afternoon,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,CNN,2016/03/05 11:23,2025-09-15 00:00:14,0,0,14,2016-03-05,2025-09-21 11:23:00,March,Saturday,Weekend,Morning,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,kykNET,2016/03/05 22:31,2025-09-15 00:01:42,0,1,42,2016-03-05,2025-09-21 22:31:00,March,Saturday,Weekend,Night,Active
2426231,Markus Caves,male,indian_asian,32,Young Adult,25–34,Markus195@mailxyzcom,@Markus19,Gauteng,SuperSport Blitz,2016/03/26 08:29,2025-09-15 00:02:34,0,2,34,2016-03-26,2025-09-21 08:29:00,March,Saturday,Weekend,Morning,Active
803869,Raymundo Borelli,male,None,43,Adult,35–44,Raymundo431@yahoocom,@Raymundo43,Mpumalanga,Supersport Live Events,2016/03/08 17:36,2025-09-15 00:01:10,0,1,10,2016-03-08,2025-09-21 17:36:00,March,Tuesday,Weekday,Evening,Active
809323,Desirae Luthy,female,coloured,35,Adult,35–44,Desirae264@abcmailcom,@Desirae26,Mpumalanga,Trace TV,2016/02/24 10:24,2025-09-15 00:00:39,0,0,39,2016-02-24,2025-09-21 10:24:00,February,Wednesday,Weekday,Morning,Active
809323,Desirae Luthy,female,coloured,35,Adult,35–44,Desirae264@abcmailcom,@Desirae26,Mpumalanga,Trace TV,2016/02/04 10:18,2025-09-15 00:03:45,0,3,45,2016-02-04,2025-09-21 10:18:00,February,Thursday,Weekday,Morning,Active
930443,Seema Fudge,female,indian_asian,47,Adult,45–54,Seema374@abcmailcom,@Seema37,Gauteng,Boomerang,2016/03/30 20:24,2025-09-15 00:00:13,0,0,13,2016-03-30,2025-09-21 20:24:00,March,Wednesday,Weekday,Evening,Active
894260,Michel Marek,male,white,39,Adult,35–44,Michel202@gmailcom,@Michel20,Western Cape,Boomerang,2016/03/17 16:32,2025-09-15 00:00:33,0,0,33,2016-03-17,2025-09-21 16:32:00,March,Thursday,Weekday,Afternoon,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,Trace TV,2016/02/16 14:57,2025-09-15 00:00:48,0,0,48,2016-02-16,2025-09-21 14:57:00,February,Tuesday,Weekday,Afternoon,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,Supersport Live Events,2016/02/04 05:56,2025-09-15 00:01:04,0,1,4,2016-02-04,2025-09-21 05:56:00,February,Thursday,Weekday,Morning,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,Africa Magic,2016/01/24 19:08,2025-09-15 00:00:19,0,0,19,2016-01-24,2025-09-21 19:08:00,January,Sunday,Weekend,Evening,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,Supersport Live Events,2016/01/25 19:20,2025-09-15 00:00:00,0,0,0,2016-01-25,2025-09-21 19:20:00,January,Monday,Weekday,Evening,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,CNN,2016/02/03 10:14,2025-09-15 00:01:16,0,1,16,2016-02-03,2025-09-21 10:14:00,February,Wednesday,Weekday,Morning,Active
2203762,Claud Mina,male,black,31,Young Adult,25–34,Claud344@abcmailcom,@Claud34,Mpumalanga,Sawsee,2016/02/08 19:04,2025-09-15 00:00:48,0,0,48,2016-02-08,2025-09-21 19:04:00,February,Monday,Weekday,Evening,Active
789054,Lane Sieren,male,black,42,Adult,35–44,Lane115@mailxyzcom,@Lane11,Western Cape,kykNET,2016/01/30 17:03,2025-09-15 00:14:51,0,14,51,2016-01-30,2025-09-21 17:03:00,January,Saturday,Weekend,Evening,Active
789054,Lane Sieren,male,black,42,Adult,35–44,Lane115@mailxyzcom,@Lane11,Western Cape,CNN,2016/02/08 22:27,2025-09-15 00:01:42,0,1,42,2016-02-08,2025-09-21 22:27:00,February,Monday,Weekday,Night,Active
809362,Shane Singer,male,black,36,Adult,35–44,Shane24@abcmailcom,@Shane2,Gauteng,E! Entertainment,2016/02/15 15:02,2025-09-15 00:07:52,0,7,52,2016-02-15,2025-09-21 15:02:00,February,Monday,Weekday,Afternoon,Active
809362,Shane Singer,male,black,36,Adult,35–44,Shane24@abcmailcom,@Shane2,Gauteng,Africa Magic,2016/02/15 19:58,2025-09-15 00:00:00,0,0,0,2016-02-15,2025-09-21 19:58:00,February,Monday,Weekday,Evening,Active
809362,Shane Singer,male,black,36,Adult,35–44,Shane24@abcmailcom,@Shane2,Gauteng,Africa Magic,2016/02/14 13:50,2025-09-15 00:03:44,0,3,44,2016-02-14,2025-09-21 13:50:00,February,Sunday,Weekend,Afternoon,Active
869328,Irmgard Bilyeu,female,indian_asian,42,Adult,35–44,Irmgard304@abcmailcom,@Irmgard30,Gauteng,Cartoon Network,2016/02/24 15:59,2025-09-15 00:01:01,0,1,1,2016-02-24,2025-09-21 15:59:00,February,Wednesday,Weekday,Afternoon,Active
869328,Irmgard Bilyeu,female,indian_asian,42,Adult,35–44,Irmgard304@abcmailcom,@Irmgard30,Gauteng,Cartoon Network,2016/03/04 16:11,2025-09-15 00:00:36,0,0,36,2016-03-04,2025-09-21 16:11:00,March,Friday,Weekday,Afternoon,Active
869328,Irmgard Bilyeu,female,indian_asian,42,Adult,35–44,Irmgard304@abcmailcom,@Irmgard30,Gauteng,SuperSport Blitz,2016/03/19 15:16,2025-09-15 00:03:52,0,3,52,2016-03-19,2025-09-21 15:16:00,March,Saturday,Weekend,Afternoon,Active
789064,Yolonda Pascarella,female,coloured,27,Young Adult,25–34,Yolonda411@yahoocom,@Yolonda41,Western Cape,Trace TV,2016/02/14 14:24,2025-09-15 00:02:18,0,2,18,2016-02-14,2025-09-21 14:24:00,February,Sunday,Weekend,Afternoon,Active
789064,Yolonda Pascarella,female,coloured,27,Young Adult,25–34,Yolonda411@yahoocom,@Yolonda41,Western Cape,Supersport Live Events,2016/02/01 06:27,2025-09-15 00:03:00,0,3,0,2016-02-01,2025-09-21 06:27:00,February,Monday,Weekday,Morning,Active
809382,Dion Nicholls,male,black,24,Young Adult,18–24,Dion333@mailcom,@Dion33,Gauteng,Africa Magic,2016/02/20 20:15,2025-09-15 00:14:31,0,14,31,2016-02-20,2025-09-21 20:15:00,February,Saturday,Weekend,Evening,Active
809382,Dion Nicholls,male,black,24,Young Adult,18–24,Dion333@mailcom,@Dion33,Gauteng,CNN,2016/02/28 17:27,2025-09-15 00:04:38,0,4,38,2016-02-28,2025-09-21 17:27:00,February,Sunday,Weekend,Evening,Active
786452,Earl Sytsma,male,white,28,Young Adult,25–34,Earl422@gmailcom,@Earl42,Gauteng,Supersport Live Events,2016/03/11 16:50,2025-09-15 00:01:22,0,1,22,2016-03-11,2025-09-21 16:50:00,March,Friday,Weekday,Afternoon,Active
786452,Earl Sytsma,male,white,28,Young Adult,25–34,Earl422@gmailcom,@Earl42,Gauteng,Boomerang,2016/02/28 23:09,2025-09-15 00:20:51,0,20,51,2016-02-28,2025-09-21 23:09:00,February,Sunday,Weekend,Night,Active
940108,Donald Mastrangelo,male,black,22,Young Adult,18–24,Donald221@yahoocom,@Donald22,Mpumalanga,Trace TV,2016/03/30 16:31,2025-09-15 00:00:27,0,0,27,2016-03-30,2025-09-21 16:31:00,March,Wednesday,Weekday,Afternoon,Active
940108,Donald Mastrangelo,male,black,22,Young Adult,18–24,Donald221@yahoocom,@Donald22,Mpumalanga,ICC Cricket World Cup 2011,2016/03/26 15:39,2025-09-15 00:03:14,0,3,14,2016-03-26,2025-09-21 15:39:00,March,Saturday,Weekend,Afternoon,Active
940108,Donald Mastrangelo,male,black,22,Young Adult,18–24,Donald221@yahoocom,@Donald22,Mpumalanga,Cartoon Network,2016/03/29 06:47,2025-09-15 00:00:00,0,0,0,2016-03-29,2025-09-21 06:47:00,March,Tuesday,Weekday,Morning,Active
809398,Shane Pilot,male,black,37,Adult,35–44,Shane25@mailxyzcom,@Shane2,Western Cape,Supersport Live Events,2016/01/05 20:27,2025-09-15 00:26:06,0,26,6,2016-01-05,2025-09-21 20:27:00,January,Tuesday,Weekday,Evening,Active
886109,Bret Arrieta,male,indian_asian,31,Young Adult,25–34,Bret311@yahoocom,@Bret31,Eastern Cape,ICC Cricket World Cup 2011,2016/03/20 10:10,2025-09-15 00:02:36,0,2,36,2016-03-20,2025-09-21 10:10:00,March,Sunday,Weekend,Morning,Active
855864,Krysta Mastrangelo,female,coloured,26,Young Adult,25–34,Krysta415@mailxyzcom,@Krysta41,Kwazulu Natal,SawSee,2016/03/27 09:33,2025-09-15 00:00:38,0,0,38,2016-03-27,2025-09-21 09:33:00,March,Sunday,Weekend,Morning,Active
797707,Stephen Beville,male,white,41,Adult,35–44,Stephen152@gmailcom,@Stephen15,North West,Supersport Live Events,2016/02/17 15:41,2025-09-15 00:02:04,0,2,4,2016-02-17,2025-09-21 15:41:00,February,Wednesday,Weekday,Afternoon,Active
809448,Dion Biggers,male,coloured,20,Young Adult,18–24,Dion335@mailxyzcom,@Dion33,Western Cape,Cartoon Network,2016/02/19 13:35,2025-09-15 00:02:46,0,2,46,2016-02-19,2025-09-21 13:35:00,February,Friday,Weekday,Afternoon,Active
809448,Dion Biggers,male,coloured,20,Young Adult,18–24,Dion335@mailxyzcom,@Dion33,Western Cape,Supersport Live Events,2016/03/05 18:49,2025-09-15 00:04:44,0,4,44,2016-03-05,2025-09-21 18:49:00,March,Saturday,Weekend,Evening,Active
919677,Gretta Mosser,female,white,26,Young Adult,25–34,Gretta375@mailxyzcom,@Gretta37,Gauteng,Boomerang,2016/03/27 19:16,2025-09-15 00:00:16,0,0,16,2016-03-27,2025-09-21 19:16:00,March,Sunday,Weekend,Evening,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Cartoon Network,2016/02/26 06:06,2025-09-15 00:01:06,0,1,6,2016-02-26,2025-09-21 06:06:00,February,Friday,Weekday,Morning,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Africa Magic,2016/03/02 13:19,2025-09-15 00:00:59,0,0,59,2016-03-02,2025-09-21 13:19:00,March,Wednesday,Weekday,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Africa Magic,2016/03/11 14:25,2025-09-15 00:01:02,0,1,2,2016-03-11,2025-09-21 14:25:00,March,Friday,Weekday,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,CNN,2016/03/23 05:40,2025-09-15 00:35:50,0,35,50,2016-03-23,2025-09-21 05:40:00,March,Wednesday,Weekday,Morning,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Supersport Live Events,2016/03/20 14:39,2025-09-15 00:00:24,0,0,24,2016-03-20,2025-09-21 14:39:00,March,Sunday,Weekend,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,SuperSport Blitz,2016/02/28 14:34,2025-09-15 00:03:32,0,3,32,2016-02-28,2025-09-21 14:34:00,February,Sunday,Weekend,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Boomerang,2016/03/09 14:51,2025-09-15 00:02:25,0,2,25,2016-03-09,2025-09-21 14:51:00,March,Wednesday,Weekday,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,CNN,2016/03/09 13:56,2025-09-15 00:00:20,0,0,20,2016-03-09,2025-09-21 13:56:00,March,Wednesday,Weekday,Afternoon,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,Boomerang,2016/03/25 17:50,2025-09-15 00:15:58,0,15,58,2016-03-25,2025-09-21 17:50:00,March,Friday,Weekday,Evening,Active
820978,Emerson Singer,male,black,39,Adult,35–44,Emerson243@mailcom,@Emerson24,Northern Cape,ICC Cricket World Cup 2011,2016/03/25 15:54,2025-09-15 00:17:08,0,17,8,2016-03-25,2025-09-21 15:54:00,March,Friday,Weekday,Afternoon,Active
789148,Stephen Vital,male,coloured,36,Adult,35–44,Stephen151@yahoocom,@Stephen15,Western Cape,ICC Cricket World Cup 2011,2016/03/06 05:39,2025-09-15 00:02:38,0,2,38,2016-03-06,2025-09-21 05:39:00,March,Sunday,Weekend,Morning,Active
789156,Wilburn Gettys,male,black,23,Young Adult,18–24,Wilburn301@yahoocom,@Wilburn30,Mpumalanga,Channel O,2016/01/16 15:48,2025-09-15 00:00:45,0,0,45,2016-01-16,2025-09-21 15:48:00,January,Saturday,Weekend,Afternoon,Active
789156,Wilburn Gettys,male,black,23,Young Adult,18–24,Wilburn301@yahoocom,@Wilburn30,Mpumalanga,Boomerang,2016/01/16 19:23,2025-09-15 00:22:44,0,22,44,2016-01-16,2025-09-21 19:23:00,January,Saturday,Weekend,Evening,Active
789156,Wilburn Gettys,male,black,23,Young Adult,18–24,Wilburn301@yahoocom,@Wilburn30,Mpumalanga,Trace TV,2016/01/15 05:06,2025-09-15 00:03:36,0,3,36,2016-01-15,2025-09-21 05:06:00,January,Friday,Weekday,Morning,Active
821010,Valentine Tatham,male,indian_asian,33,Young Adult,25–34,Valentine475@mailxyzcom,@Valentine47,Limpopo,ICC Cricket World Cup 2011,2016/02/24 10:34,2025-09-15 00:02:10,0,2,10,2016-02-24,2025-09-21 10:34:00,February,Wednesday,Weekday,Morning,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,SuperSport Blitz,2016/02/21 10:17,2025-09-15 00:05:58,0,5,58,2016-02-21,2025-09-21 10:17:00,February,Sunday,Weekend,Morning,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,SuperSport Blitz,2016/02/02 10:36,2025-09-15 00:00:00,0,0,0,2016-02-02,2025-09-21 10:36:00,February,Tuesday,Weekday,Morning,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,Boomerang,2016/03/11 16:32,2025-09-15 00:00:19,0,0,19,2016-03-11,2025-09-21 16:32:00,March,Friday,Weekday,Afternoon,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,SuperSport Blitz,2016/01/12 09:26,2025-09-15 00:04:14,0,4,14,2016-01-12,2025-09-21 09:26:00,January,Tuesday,Weekday,Morning,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,SawSee,2016/01/13 14:06,2025-09-15 00:04:42,0,4,42,2016-01-13,2025-09-21 14:06:00,January,Wednesday,Weekday,Afternoon,Active
2360384,Robby Curran,male,black,37,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,Trace TV,2016/03/16 12:10,2025-09-15 00:00:36,0,0,36,2016-03-16,2025-09-21 12:10:00,March,Wednesday,Weekday,Afternoon,Active
